timestamp, utilization.gpu [%], pstate, temperature.gpu, clocks.current.sm [MHz], power.draw [W]
2023/07/13 18:15:35.631, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.641, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.647, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.657, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.662, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.672, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.678, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.688, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.693, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.703, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.708, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.718, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.724, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.734, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.739, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.749, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.754, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.764, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.770, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.780, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.785, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.795, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.801, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.811, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.816, 100, P0, 35, 745, 103.27
2023/07/13 18:15:35.826, 100, P0, 35, 745, 103.27
2023/07/13 18:15:35.831, 100, P0, 35, 745, 103.27
2023/07/13 18:15:35.841, 100, P0, 35, 745, 103.27
2023/07/13 18:15:35.847, 100, P0, 35, 745, 103.37
2023/07/13 18:15:35.857, 100, P0, 35, 745, 103.37
2023/07/13 18:15:35.862, 100, P0, 35, 745, 103.37
2023/07/13 18:15:35.872, 100, P0, 35, 745, 103.37
2023/07/13 18:15:35.878, 100, P0, 35, 745, 103.37
2023/07/13 18:15:35.887, 100, P0, 35, 745, 103.37
2023/07/13 18:15:35.893, 100, P0, 35, 745, 103.37
2023/07/13 18:15:35.903, 100, P0, 35, 745, 103.37
2023/07/13 18:15:35.908, 100, P0, 35, 745, 103.27
2023/07/13 18:15:35.918, 100, P0, 35, 745, 103.27
2023/07/13 18:15:35.924, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.934, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.939, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.949, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.954, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.964, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.970, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.980, 100, P0, 35, 745, 103.18
2023/07/13 18:15:35.985, 100, P0, 35, 745, 103.27
2023/07/13 18:15:35.995, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.001, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.010, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.016, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.026, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.031, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.041, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.047, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.057, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.062, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.072, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.078, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.088, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.093, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.103, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.109, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.118, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.124, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.134, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.139, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.150, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.155, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.165, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.170, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.180, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.186, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.195, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.201, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.211, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.216, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.226, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.232, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.242, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.247, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.257, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.263, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.273, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.278, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.288, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.294, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.303, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.309, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.319, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.324, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.334, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.340, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.350, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.355, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.365, 100, P0, 35, 745, 103.18
2023/07/13 18:15:36.370, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.380, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.386, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.396, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.401, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.411, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.416, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.426, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.432, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.442, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.448, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.457, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.463, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.473, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.478, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.488, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.494, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.504, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.509, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.519, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.525, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.534, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.540, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.550, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.556, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.566, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.571, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.581, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.586, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.596, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.602, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.612, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.618, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.628, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.633, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.643, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.649, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.659, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.664, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.674, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.680, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.690, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.695, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.705, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.711, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.721, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.726, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.736, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.741, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.751, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.757, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.767, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.772, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.782, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.787, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.797, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.803, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.813, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.819, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.828, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.834, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.844, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.849, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.859, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.865, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.874, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.880, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.890, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.895, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.905, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.911, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.921, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.926, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.936, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.941, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.951, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.957, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.967, 100, P0, 35, 745, 103.27
2023/07/13 18:15:36.972, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.982, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.988, 100, P0, 35, 745, 103.37
2023/07/13 18:15:36.997, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.003, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.013, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.018, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.028, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.034, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.044, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.049, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.059, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.065, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.075, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.080, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.090, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.095, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.105, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.111, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.121, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.126, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.136, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.142, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.152, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.157, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.167, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.172, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.182, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.188, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.197, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.203, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.213, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.218, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.228, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.234, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.244, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.249, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.259, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.265, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.274, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.280, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.290, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.295, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.305, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.311, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.321, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.326, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.336, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.342, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.351, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.357, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.367, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.372, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.383, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.388, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.398, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.403, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.413, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.419, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.428, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.434, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.444, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.449, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.459, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.465, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.475, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.480, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.490, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.496, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.505, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.511, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.521, 100, P0, 35, 745, 103.27
2023/07/13 18:15:37.526, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.536, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.542, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.552, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.557, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.567, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.573, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.583, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.588, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.598, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.603, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.613, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.619, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.628, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.634, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.644, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.649, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.659, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.665, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.675, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.680, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.690, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.696, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.705, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.711, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.721, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.726, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.736, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.742, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.752, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.757, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.767, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.773, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.782, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.788, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.798, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.803, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.813, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.819, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.828, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.834, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.844, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.849, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.859, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.865, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.875, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.880, 100, P0, 35, 745, 103.37
2023/07/13 18:15:37.890, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.895, 100, P0, 36, 745, 103.46
2023/07/13 18:15:37.905, 100, P0, 36, 745, 103.46
2023/07/13 18:15:37.911, 100, P0, 35, 745, 103.46
2023/07/13 18:15:37.921, 100, P0, 35, 745, 103.46
2023/07/13 18:15:37.926, 100, P0, 35, 745, 103.46
2023/07/13 18:15:37.936, 100, P0, 35, 745, 103.46
2023/07/13 18:15:37.942, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.951, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.957, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.967, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.972, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.982, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.988, 100, P0, 36, 745, 103.37
2023/07/13 18:15:37.998, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.003, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.013, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.019, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.028, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.034, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.044, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.049, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.060, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.065, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.075, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.080, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.090, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.096, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.106, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.111, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.121, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.127, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.136, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.142, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.152, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.158, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.167, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.173, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.183, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.188, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.198, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.204, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.213, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.219, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.229, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.234, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.244, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.250, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.260, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.265, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.275, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.281, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.290, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.296, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.306, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.311, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.321, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.327, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.337, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.342, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.352, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.358, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.367, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.373, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.383, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.388, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.398, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.404, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.414, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.419, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.429, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.435, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.445, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.450, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.460, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.465, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.475, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.481, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.491, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.496, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.506, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.512, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.522, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.527, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.537, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.542, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.552, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.558, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.568, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.573, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.583, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.589, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.599, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.604, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.614, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.619, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.629, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.635, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.645, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.650, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.660, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.665, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.675, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.681, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.691, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.696, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.707, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.712, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.722, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.727, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.737, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.743, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.753, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.758, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.768, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.774, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.784, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.789, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.799, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.804, 100, P0, 35, 745, 103.37
2023/07/13 18:15:38.814, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.820, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.830, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.835, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.845, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.851, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.861, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.866, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.876, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.881, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.891, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.897, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.907, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.912, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.922, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.928, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.937, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.943, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.953, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.958, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.968, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.974, 100, P0, 36, 745, 103.37
2023/07/13 18:15:38.984, 100, P0, 36, 745, 103.37
