timestamp, utilization.gpu [%], pstate, temperature.gpu, clocks.current.sm [MHz], power.draw [W]
2023/07/20 14:16:36.610, 100, P2, 57, 2655, 385.40
2023/07/20 14:16:36.618, 100, P2, 57, 2655, 385.40
2023/07/20 14:16:36.624, 100, P2, 57, 2655, 385.40
2023/07/20 14:16:36.630, 100, P2, 57, 2655, 385.40
2023/07/20 14:16:36.637, 100, P2, 57, 2655, 385.40
2023/07/20 14:16:36.644, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.650, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.658, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.664, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.670, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.677, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.684, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.690, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.698, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.704, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.710, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.718, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.724, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.731, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.738, 100, P2, 57, 2655, 386.64
2023/07/20 14:16:36.744, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.750, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.758, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.764, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.770, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.778, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.784, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.790, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.798, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.804, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.810, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.818, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.824, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.830, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.841, 100, P2, 57, 2655, 384.03
2023/07/20 14:16:36.847, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.859, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.865, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.871, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.881, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.887, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.897, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.904, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.910, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.918, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.924, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.930, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.938, 100, P2, 57, 2655, 384.62
2023/07/20 14:16:36.944, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:36.950, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:36.958, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:36.964, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:36.970, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:36.978, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:36.984, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:36.990, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:36.998, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:37.004, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:37.010, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:37.018, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:37.024, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:37.030, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:37.037, 100, P2, 57, 2655, 386.37
2023/07/20 14:16:37.044, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.050, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.058, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.064, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.070, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.077, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.084, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.090, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.098, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.104, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.110, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.118, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.124, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.130, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.137, 100, P2, 57, 2655, 384.15
2023/07/20 14:16:37.144, 100, P2, 57, 2655, 384.63
2023/07/20 14:16:37.150, 100, P2, 57, 2655, 384.63
2023/07/20 14:16:37.158, 100, P2, 57, 2655, 384.63
2023/07/20 14:16:37.164, 100, P2, 57, 2655, 384.63
2023/07/20 14:16:37.171, 100, P2, 57, 2655, 384.63
2023/07/20 14:16:37.178, 100, P2, 57, 2655, 384.63
2023/07/20 14:16:37.184, 100, P2, 57, 2655, 384.63
2023/07/20 14:16:37.190, 100, P2, 57, 2655, 384.63
2023/07/20 14:16:37.197, 100, P2, 58, 2655, 384.63
2023/07/20 14:16:37.204, 100, P2, 57, 2655, 384.63
2023/07/20 14:16:37.210, 100, P2, 58, 2655, 384.63
2023/07/20 14:16:37.218, 100, P2, 58, 2655, 384.63
2023/07/20 14:16:37.224, 100, P2, 58, 2655, 384.63
2023/07/20 14:16:37.230, 100, P2, 58, 2655, 384.63
2023/07/20 14:16:37.237, 100, P2, 58, 2655, 384.63
2023/07/20 14:16:37.243, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.250, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.258, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.264, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.270, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.277, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.283, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.290, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.298, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.304, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.310, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.318, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.324, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.330, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.337, 100, P2, 58, 2655, 384.48
2023/07/20 14:16:37.343, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.350, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.358, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.364, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.370, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.378, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.384, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.391, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.397, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.404, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.410, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.418, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.424, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.430, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.438, 100, P2, 58, 2655, 384.52
2023/07/20 14:16:37.444, 100, P2, 58, 2655, 384.54
2023/07/20 14:16:37.450, 100, P2, 58, 2655, 384.54
2023/07/20 14:16:37.458, 100, P2, 58, 2655, 384.54
2023/07/20 14:16:37.464, 100, P2, 58, 2655, 384.54
2023/07/20 14:16:37.470, 100, P2, 58, 2655, 384.54
2023/07/20 14:16:37.477, 100, P2, 58, 2655, 384.54
2023/07/20 14:16:37.484, 100, P2, 58, 2655, 384.54
2023/07/20 14:16:37.490, 100, P2, 58, 2655, 384.54
2023/07/20 14:16:37.497, 100, P2, 58, 2655, 384.54
2023/07/20 14:16:37.504, 100, P2, 58, 2655, 384.54
2023/07/20 14:16:37.510, 100, P2, 58, 2655, 384.54
2023/07/20 14:16:37.518, 100, P2, 58, 2655, 384.54
2023/07/20 14:16:37.524, 100, P2, 58, 2655, 384.54
