timestamp, utilization.gpu [%], pstate, temperature.gpu, clocks.current.sm [MHz], power.draw [W], power.draw.instant [W]
2023/07/30 17:22:16.818, 0, P0, 53, 1410, 81.01, 81.01
2023/07/30 17:22:16.830, 0, P0, 53, 1410, 81.10, 81.10
2023/07/30 17:22:16.843, 0, P0, 53, 1410, 81.10, 81.10
2023/07/30 17:22:16.855, 0, P0, 53, 1410, 81.10, 81.10
2023/07/30 17:22:16.870, 0, P0, 53, 1410, 81.10, 81.10
2023/07/30 17:22:16.882, 0, P0, 53, 1410, 81.10, 81.10
2023/07/30 17:22:16.894, 0, P0, 53, 1410, 81.10, 81.10
2023/07/30 17:22:16.908, 0, P0, 53, 1410, 81.10, 81.10
2023/07/30 17:22:16.920, 0, P0, 53, 1410, 81.10, 81.10
2023/07/30 17:22:16.932, 0, P0, 53, 1410, 80.91, 80.91
2023/07/30 17:22:16.945, 0, P0, 53, 1410, 80.91, 80.91
2023/07/30 17:22:16.956, 0, P0, 53, 1410, 80.91, 80.91
2023/07/30 17:22:16.970, 0, P0, 53, 1410, 80.91, 80.91
2023/07/30 17:22:16.982, 0, P0, 53, 1410, 80.91, 80.91
2023/07/30 17:22:16.994, 0, P0, 53, 1410, 80.91, 80.91
2023/07/30 17:22:17.008, 0, P0, 53, 1410, 80.91, 80.91
2023/07/30 17:22:17.020, 0, P0, 53, 1410, 80.91, 80.91
2023/07/30 17:22:17.032, 0, P0, 53, 1410, 80.90, 80.90
2023/07/30 17:22:17.045, 0, P0, 53, 1410, 80.90, 80.90
2023/07/30 17:22:17.057, 0, P0, 53, 1410, 80.90, 80.90
2023/07/30 17:22:17.073, 0, P0, 53, 1410, 80.90, 80.90
2023/07/30 17:22:17.085, 0, P0, 53, 1410, 80.90, 80.90
2023/07/30 17:22:17.097, 0, P0, 53, 1410, 80.90, 80.90
2023/07/30 17:22:17.111, 0, P0, 53, 1410, 80.90, 80.90
2023/07/30 17:22:17.123, 0, P0, 53, 1410, 80.90, 80.90
2023/07/30 17:22:17.135, 0, P0, 53, 1410, 80.82, 80.82
2023/07/30 17:22:17.147, 0, P0, 53, 1410, 80.82, 80.82
2023/07/30 17:22:17.159, 0, P0, 53, 1410, 80.82, 80.82
2023/07/30 17:22:17.173, 0, P0, 53, 1410, 80.82, 80.82
2023/07/30 17:22:17.185, 0, P0, 53, 1410, 80.82, 80.82
2023/07/30 17:22:17.197, 0, P0, 53, 1410, 80.82, 80.82
2023/07/30 17:22:17.211, 0, P0, 53, 1410, 80.82, 80.82
2023/07/30 17:22:17.223, 0, P0, 53, 1410, 80.82, 80.82
2023/07/30 17:22:17.235, 0, P0, 55, 1410, 204.58, 204.58
2023/07/30 17:22:17.248, 0, P0, 55, 1410, 204.58, 204.58
2023/07/30 17:22:17.260, 0, P0, 56, 1410, 204.58, 204.58
2023/07/30 17:22:17.275, 36, P0, 56, 1410, 204.58, 204.58
2023/07/30 17:22:17.287, 36, P0, 56, 1410, 204.58, 204.58
2023/07/30 17:22:17.298, 36, P0, 56, 1410, 204.58, 204.58
2023/07/30 17:22:17.312, 36, P0, 56, 1410, 204.58, 204.58
2023/07/30 17:22:17.324, 36, P0, 57, 1410, 204.58, 204.58
2023/07/30 17:22:17.336, 36, P0, 57, 1410, 213.88, 213.88
2023/07/30 17:22:17.349, 36, P0, 57, 1410, 213.88, 213.88
2023/07/30 17:22:17.361, 36, P0, 57, 1410, 213.88, 213.88
2023/07/30 17:22:17.375, 36, P0, 57, 1410, 213.88, 213.88
2023/07/30 17:22:17.387, 36, P0, 57, 1410, 213.88, 213.88
2023/07/30 17:22:17.399, 36, P0, 57, 1410, 213.88, 213.88
2023/07/30 17:22:17.413, 36, P0, 57, 1410, 213.88, 213.88
2023/07/30 17:22:17.425, 36, P0, 57, 1410, 213.88, 213.88
2023/07/30 17:22:17.437, 36, P0, 57, 1410, 214.27, 214.27
2023/07/30 17:22:17.450, 36, P0, 58, 1410, 214.27, 214.27
2023/07/30 17:22:17.462, 36, P0, 58, 1410, 214.27, 214.27
2023/07/30 17:22:17.477, 100, P0, 58, 1410, 214.27, 214.27
2023/07/30 17:22:17.490, 100, P0, 58, 1410, 214.27, 214.27
2023/07/30 17:22:17.501, 100, P0, 58, 1410, 214.27, 214.27
2023/07/30 17:22:17.515, 100, P0, 58, 1410, 214.27, 214.27
2023/07/30 17:22:17.529, 100, P0, 58, 1410, 214.27, 214.27
2023/07/30 17:22:17.540, 100, P0, 58, 1410, 214.57, 214.57
2023/07/30 17:22:17.553, 100, P0, 58, 1410, 214.57, 214.57
2023/07/30 17:22:17.565, 100, P0, 58, 1410, 214.57, 214.57
2023/07/30 17:22:17.578, 100, P0, 58, 1410, 214.57, 214.57
2023/07/30 17:22:17.590, 100, P0, 58, 1410, 214.57, 214.57
2023/07/30 17:22:17.603, 100, P0, 58, 1410, 214.57, 214.57
2023/07/30 17:22:17.617, 100, P0, 58, 1410, 214.57, 214.57
2023/07/30 17:22:17.628, 100, P0, 58, 1410, 214.57, 214.57
2023/07/30 17:22:17.640, 100, P0, 58, 1410, 214.18, 214.18
2023/07/30 17:22:17.653, 100, P0, 58, 1410, 214.18, 214.18
2023/07/30 17:22:17.665, 100, P0, 58, 1410, 214.18, 214.18
2023/07/30 17:22:17.680, 100, P0, 58, 1410, 214.18, 214.18
2023/07/30 17:22:17.692, 100, P0, 58, 1410, 214.18, 214.18
2023/07/30 17:22:17.704, 100, P0, 58, 1410, 214.18, 214.18
2023/07/30 17:22:17.718, 100, P0, 59, 1410, 214.18, 214.18
2023/07/30 17:22:17.730, 100, P0, 59, 1410, 214.18, 214.18
2023/07/30 17:22:17.741, 100, P0, 59, 1410, 215.43, 215.43
2023/07/30 17:22:17.754, 100, P0, 59, 1410, 215.43, 215.43
2023/07/30 17:22:17.766, 100, P0, 59, 1410, 215.43, 215.43
2023/07/30 17:22:17.780, 100, P0, 59, 1410, 215.43, 215.43
2023/07/30 17:22:17.792, 100, P0, 59, 1410, 215.43, 215.43
2023/07/30 17:22:17.804, 100, P0, 59, 1410, 215.43, 215.43
2023/07/30 17:22:17.818, 100, P0, 59, 1410, 215.43, 215.43
2023/07/30 17:22:17.830, 100, P0, 59, 1410, 215.43, 215.43
2023/07/30 17:22:17.842, 100, P0, 59, 1410, 215.34, 215.34
2023/07/30 17:22:17.855, 100, P0, 59, 1410, 215.34, 215.34
2023/07/30 17:22:17.867, 100, P0, 59, 1410, 215.34, 215.34
2023/07/30 17:22:17.944, 100, P0, 59, 1410, 215.62, 215.62
2023/07/30 17:22:17.957, 100, P0, 59, 1410, 215.62, 215.62
2023/07/30 17:22:17.969, 100, P0, 59, 1410, 215.62, 215.62
2023/07/30 17:22:17.984, 100, P0, 59, 1410, 215.62, 215.62
2023/07/30 17:22:17.996, 100, P0, 59, 1410, 215.62, 215.62
2023/07/30 17:22:18.008, 100, P0, 59, 1410, 215.62, 215.62
