13,16,24,26
6.67939911283306,6.681142777252868,8.867299520982145,8.555891871997787,6.525835987582003,6.3153527558315545,8.183574168136136,8.381628295627326,6.496754354691797,7.757088465195686,8.502019458059099,6.796667165971322,8.279692709883513,6.6104395526509645,7.923022753321103,8.198843839581599,6.746153601550434,7.839557332798784,8.097381730129317,6.722925814998106,6.527187240911362,7.3954088750140485,7.200309071100492,6.664449973809454,7.194882692303953,6.7380941987476515,7.449212619540424,7.230609624920453,7.668295931427459,6.617287206797741,7.5552940845555305,6.623686400849874
8.358520257586402,9.752370789829655,10.261531531624454,9.724615222911963,8.634204386013732,8.802652937590686,8.671598935031357,9.435570833281297,7.66123984006208,8.451959844086884,8.671896068031003,8.343894637515579,8.709241321487497,8.706937910035798,8.34680682687175,8.364470659291332,8.295772865074357,8.465432313377939,8.57041230466069,9.543492091392618,8.664843424776262,10.252249716369919,9.203464467744622,9.635013454493286,8.742121135290517,8.603895849222164,8.680290623136823,8.586093986376,9.77193344207675,7.887810698790366,8.36320786023585,9.941166413313466
12.274310803410003,11.43569121050303,12.417950977075087,11.702633710652533,12.70365577103939,12.50900964827531,12.201511523315485,12.271855533753424,12.229459583525284,12.459885999560356,12.61782682031231,11.881545915262521,12.490264278664878,12.410570611803088,12.636023738099844,11.546553982016121,13.0,12.453066272012265,12.358384468055593,12.43279588076889,12.187564898411413,13.0,12.290004769677244,12.14428772458632,11.6926788784574,12.807534571473226,10.604456913059654,12.11127364819449,12.644170242807977,11.423257656196085,12.680477103019431,12.571892124793864
13.311665137780205,12.865851085318923,12.28125,12.854885183655881,12.392799000942993,12.522491341981834,12.773932925725152,12.366756352900026,12.600815926074093,12.734208846785457,13.095001584637265,12.369770854577226,13.359657870477765,12.555509984537927,12.461694675850165,12.468161344976409,12.454371946171266,12.635395110846598,12.490934736103817,12.6976044241311,12.775423288603633,12.70507807546528,12.49188390716212,13.470507647003105,12.642624114071168,12.649355500357967,12.748693156046068,12.66331721856869,13.242292064703753,12.55940118931926,13.483841276867164,12.547832183453558
1.3568308010608598e-06,1.2438947813719903e-06,2.5488649528397733,2.8262061806894057e-05,7.764272000887473e-07,6.260584632400423e-05,1.1127360536990222e-07,3.8170401454092756e-07,3.42661984231718e-07,2.823075544726748e-07,3.7613956701658277e-06,1.3499797985039308e-07,3.819094736001428e-07,2.5463712473883344e-07,1.4841799891398742e-06,3.9778018843250607e-05,8.091509839105396e-06,2.22488182618103e-06,9.74844145975283e-07,5.384247588648139e-07,5.939708700719581e-07,3.3363838936040224e-07,7.105576924004708e-05,1.8358009653456422e-07,8.6444469568972e-07,2.835504243431375e-06,2.3578632026011181e-07,2.6447750417282756e-06,3.881149999893866e-07,3.91843373609424e-07,3.724344050271e-06,4.479325779391252e-08
2.423342247426241e-07,2.873379017504093e-07,3.498689578590322e-07,2.1650397752370765e-07,9.590125181136366e-07,5.675358836915168e-07,1.3036547606981586e-06,8.161286817636067e-06,1.849064433224329e-06,6.429212296987785e-07,6.758976685006246e-06,7.097587018944918e-07,8.67415598904131e-07,3.6015839722791654e-06,8.120381315770975e-07,5.822420672453197e-07,4.849663895693107e-07,5.229385900068933e-07,4.261118860555274e-07,1.1586918105639013e-06,2.659943438620971e-06,9.664936537255673e-07,1.1119221788908407e-06,1.3709142975776387e-06,1.9053182143125014e-07,1.0034646620304954e-06,4.7278087067503805e-07,1.1856428727696766e-06,2.4049804999374397e-06,5.9817912308191e-07,1.9126975411210095e-07,6.838407228632886e-07
1.839363854827525e-05,4.538742455319558e-07,6.197904367372109e-07,6.600882004946344e-07,1.5440801183251597e-07,1.642117581468483e-06,1.4170456324738638e-06,6.422729456612153e-08,6.632468401294401e-07,2.3455359041690826e-05,7.748292565239526e-08,1.788416537085169e-07,0.0003441704953300595,6.846875577615208e-08,1.3837097690956937e-07,6.333566000193969e-05,0.0,4.342460581867049e-07,2.6166152397588682e-08,3.8538310271479803e-07,3.877509546779123e-08,0.0,4.738647408381036e-06,4.741679731523618e-06,5.317982787289566e-05,1.4269227930353541e-06,3.023920554165449e-07,2.3312610930581457e-07,1.2142780527274412e-06,9.92162558230772e-07,4.782561566080146e-07,4.13299606785017e-07
4.710603370150501e-07,1.4067249106079066e-06,0.0,6.985405244263644e-07,3.898849382228447e-07,9.060183615849926e-08,8.724105268818042e-08,2.942433500346432e-07,1.0682892866724e-06,4.236700812693811e-07,1.6789964507931548e-06,4.1391592636340417e-07,1.2183251180144746e-07,3.2240520292381447e-07,1.023308021763647e-06,3.420276412369194e-07,3.419449633862426e-08,3.961906156387256e-07,8.213115549309674e-07,5.578733066613495e-07,1.4960137377784122e-05,1.6249105101451278e-06,6.373502334081939e-07,4.183928062435591e-07,5.293136330283832e-08,7.862208250622449e-07,5.866857763791623e-07,4.6726100766392165e-07,4.7239514491118646e-07,4.545873945171226e-07,3.430192265540036e-06,7.432241678015998e-08
6.8638637679128305,7.581916658676417,7.728855910127683,8.519126175545937,7.366192566859411,6.894031980763384,8.490940293177045,8.963571122063883,6.842492237460475,7.987533482160988,8.05796801017145,7.637650804800092,8.885748964249116,7.5225035613689215,8.57759229633756,8.05998690331279,7.093293738375829,9.066878966752238,9.237815712219552,7.95048153995868,7.423053767533328,7.467492432972067,6.70956996331735,6.532010246302695,6.284238635421302,6.501314710287261,7.44354887983939,6.810563072823422,7.86367650002294,6.421979975859173,7.521017879111593,7.271953608916169
8.773456687165176,10.348441490222907,10.148853774959566,9.523406705447634,9.776831341651048,9.179446238559596,8.53591421026756,8.98465302210327,7.397736628740297,7.721550175608634,8.456306318631222,8.01253070083846,8.625192038253703,9.181241038233566,8.625531914405482,8.143588297016521,7.550483064873234,8.235055725589437,8.254986047508453,10.147824108169807,8.539063131969364,10.360977010325598,9.007357071844348,9.376109675679931,8.868164906698585,7.214194868684,7.9663091773986485,7.904396656325844,8.580480307863098,7.41951705505233,8.150289273257602,9.276556958476839
